STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AND,Andorra,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.6275108286263021,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,230189.4211273176,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,30.04757964458985,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ATG,Antigua and Barbuda,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,14.425399736274956,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,430902.9031266528,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,17210.293187755597,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,25.475209867460933,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BDI,Burundi,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,1575.874450056596,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,4512.342534065936,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEN,Benin,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,2015.9778176710024,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.0,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,21196.228015763663,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,7394.538858111807,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHS,"Bahamas, The",WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,3136.084655306841,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,2307.9795262485377,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,90486.83568614336,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLZ,Belize,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,20510.705805507216,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BOL,Bolivia,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,470600.82137634646,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRA,Brazil,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,5378844.034540813,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRB,Barbados,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,14.316258986346568,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRN,Brunei Darussalam,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,2572.584128136484,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BTN,Bhutan,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,1962.9523226942115,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BWA,Botswana,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.7276476864485678,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CAF,Central African Republic,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,51151.99411595528,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CAN,Canada,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,2084425.674878677,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHE,Switzerland,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,1678.9900987176025,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHL,Chile,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,113904.39378438747,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,718689.1051536289,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CIV,Cote d'Ivoire,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,221099.8112649256,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CMR,Cameroon,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,116619.23002656718,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COD,"Congo, Dem. Rep.",WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,1381278.348843996,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COG,"Congo, Rep.",WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,114303.4894629882,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COL,Colombia,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,290956.3057680447,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COM,Comoros,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,124.36478813749132,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,13791.394239962356,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,74052.69806430257,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUW,Curacao,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,2.407854310247396,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CYM,Cayman Islands,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,70.06050036108617,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CYP,Cyprus,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,568.9153941405768,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CZE,Czechia,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,22808.491652026947,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,26877.059203683755,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DMA,Dominica,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,7.123976756027561,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DNK,Denmark,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,4656.340520046438,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DOM,Dominican Republic,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,24907.404839215145,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DZA,Algeria,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,8011.483778738797,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ECU,Ecuador,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,44042.95668030244,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EGY,"Egypt, Arab Rep.",WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,36.72802966209092,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ERI,Eritrea,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.0,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ESP,Spain,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,107562.36492723532,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EST,Estonia,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,36334.8669770422,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ETH,Ethiopia,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,19581.64310748036,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FIN,Finland,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,240428.38527361056,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,8372.994076602377,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,60768.46950601912,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GAB,Gabon,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,32150.617915535477,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,28808.2469888172,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,523.4219910560246,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GHA,Ghana,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,119244.56175707406,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GIN,Guinea,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,216012.2655066106,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GLP,Guadeloupe,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,70.0242340448936,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GMB,"Gambia, The",WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,5.170541242263456,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNB,Guinea-Bissau,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,16120.145529737798,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNQ,Equatorial Guinea,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,9544.934007180706,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRC,Greece,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,6034.199903191716,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
